id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,event_date,language,problem
restart_7373,The Restart Project,GBR,2,Screen,Tablet,Apple,Repairable,????,2018-03-03,en,Cracked screen. Owner did not have a spare part and neither did we. Repair deferred.
restart_7525,The Restart Project,GBR,2,Screen,Tablet,Amazon,Fixed,????,2018-03-18,en,replaced screen
restart_7558,The Restart Project,CAN,2,Screen,Tablet,Unknown,Fixed,????,2018-03-22,fr,Écran noir
restart_764,The Restart Project,ITA,2,Screen,Tablet,Apple,Fixed,????,2014-07-08,it,schermo rotto
restart_782,The Restart Project,GBR,2,Screen,Tablet,Amazon,Fixed,????,2014-07-10,en,"E-reader - Screen cracked - Went home, needs to test"
restart_8572,The Restart Project,GBR,2,Screen,Tablet,Unknown,Repairable,????,2018-06-05,en,"New battery installed but still not working. Tablet seemed to be switched on as the backlight came on when we pushed the power button, and went off if pushed again. This implies a screen lock sort of scenario.We also confirmed her previous battery was dead so that was worth her replacing.Our conclusion was that the screen itself is dead (or its cable/connectors). She will either buy a new screen, or sell the tablet with a known fault, depending on how much she wants to spend.So, known fault, parts available - left the decision with owner."
restart_858,The Restart Project,GBR,2,Screen,Tablet,Apple,Repairable,????,2014-09-09,en,Tablet - Screen issue - Needs more time
restart_8685,The Restart Project,GBR,2,Screen,Tablet,Sony,End of life,2013,2018-06-23,en,The screen for this e-reader is garbled. Research shows a broken glass substrate. Repair is not economically viable.
restart_8831,The Restart Project,GBR,2,Screen,Tablet,Unknown,Repairable,????,2018-07-21,en,Cracked screen - needs to source replacement part.
restart_884,The Restart Project,GBR,2,Screen,Tablet,Unknown,Repairable,????,2014-09-20,en,Satnav. Screen cracked.
restart_8924,The Restart Project,GBR,2,Screen,Tablet,Samsung,Repairable,2015,2018-08-16,en,"Not chargind, smashed screen"
restart_9147,The Restart Project,GBR,2,Screen,Tablet,Samsung,Repairable,????,2018-09-15,en,Fell - Not working - Cracked screen - Very expensive to replace it £ 258
restart_9190,The Restart Project,GBR,2,Screen,Tablet,Apple,Repairable,????,2018-09-15,en,Screen
restart_9519,The Restart Project,SWE,2,Screen,Tablet,Samsung,Fixed,????,2018-10-07,en,tampered glass
restart_9544,The Restart Project,NOR,2,Screen,Tablet,Apple,Fixed,2013,2018-10-11,en,Broken screen
restart_9563,The Restart Project,ISL,2,Screen,Tablet,HTC,Fixed,2018,2018-10-11,en,Chrackketd glass
rcint_13566,Repair Café International,NLD,22,Software issue,Tablet,Samsung,Repairable,2015,2019-01-26,nl,Maakt geen verbinding met de printer.
rcint_15421,Repair Café International,NLD,22,Software issue,Tablet,Samsung,Fixed,2018,2019-03-07,en,Software
rcint_18055,Repair Café International,GBR,22,Software issue,Tablet,Apple,Fixed,????,2019-05-11,en,Gaming hardware not recognised by tablet
rcint_18367,Repair Café International,GBR,22,Software issue,Tablet,Apple,Fixed,????,2019-05-18,en,Keyboard in wrong place
restart_10049,The Restart Project,CAN,22,Software issue,Tablet,Unknown,Repairable,????,2018-11-07,en,OS problem
restart_10623,The Restart Project,GBR,22,Software issue,Tablet,Unknown,Repairable,????,2018-12-01,en,Software issue
restart_12940,The Restart Project,HKG,22,Software issue,Tablet,Apple,Fixed,2014,2019-04-28,en,System crash; OS restored
restart_12945,The Restart Project,NOR,22,Software issue,Tablet,Apple,Fixed,2014,2019-04-30,en,Needs a software clean
restart_13625,The Restart Project,GBR,22,Software issue,Tablet,Unknown,End of life,2013,2019-06-03,en,no OS
restart_14176,The Restart Project,GBR,22,Software issue,Tablet,Apple,Fixed,2017,2019-07-15,en,Calendar won't sync - see above
restart_14759,The Restart Project,GBR,22,Software issue,Tablet,Samsung,Repairable,2014,2019-09-16,en,Instagram has disappeared. Unable to   fix immediately. Client will try to create a new account.
restart_14904,The Restart Project,NOR,22,Software issue,Tablet,Apple,Fixed,2014,2019-09-28,en,slow software
restart_15549,The Restart Project,CAN,22,Software issue,Tablet,Unknown,Repairable,????,2019-10-30,en,Slow/bugged device
restart_16590,The Restart Project,GBR,22,Software issue,Tablet,Unknown,Fixed,????,2020-01-19,en,Hard reset to be done by owner
restart_2511,The Restart Project,GBR,22,Software issue,Tablet,Hipstreet,Repairable,????,2016-04-09,en,Software issues
restart_2979,The Restart Project,GBR,22,Software issue,Tablet,Unknown,Fixed,????,2016-06-24,en,Problems with a video viewing app
restart_3143,The Restart Project,GBR,22,Software issue,Tablet,Unknown,End of life,????,2016-07-26,en,App not installing - not possible.
restart_3219,The Restart Project,GBR,22,Software issue,Tablet,Unknown,Fixed,????,2016-09-10,en,Google software issue
restart_3234,The Restart Project,GBR,22,Software issue,Tablet,Samsung,Repairable,????,2016-09-10,en,software issue
restart_3737,The Restart Project,GBR,22,Software issue,Tablet,Apple,Repairable,????,2016-11-19,en,Notes app not working. Advice given.
restart_3875,The Restart Project,GBR,22,Software issue,Tablet,EGL,End of life,????,2016-11-24,en,Switch problem - software needed
restart_3922,The Restart Project,GBR,22,Software issue,Tablet,Lenovo,Fixed,????,2016-11-26,en,software problem
restart_4422,The Restart Project,GBR,22,Software issue,Tablet,Apple,Fixed,????,2017-02-27,en,"Browser crashes after two pages. Soft restart, works fine"
restart_4516,The Restart Project,GBR,22,Software issue,Tablet,Amazon,Repairable,????,2017-03-18,en,Mini Opera broken. More research needed.
restart_5082,The Restart Project,ITA,22,Software issue,Tablet,Samsung,Fixed,????,2017-05-14,en,F-Droid installation & Clean Up Device
restart_5976,The Restart Project,GBR,22,Software issue,Tablet,Unknown,Fixed,????,2017-09-16,en,Advised on software problem.
restart_629,The Restart Project,GBR,22,Software issue,Tablet,Unknown,Repairable,????,2014-05-06,en,Tablet - Won't boot - Failed OS reinstall
restart_6337,The Restart Project,GBR,22,Software issue,Tablet,Samsung,Fixed,????,2017-10-25,en,needs driver...some progress but still needs work
restart_7538,The Restart Project,GBR,22,Software issue,Tablet,Synapse,Repairable,????,2018-03-18,en,Operating system out of date or not working?
restart_8372,The Restart Project,GBR,22,Software issue,Tablet,Samsung,Fixed,2017,2018-05-19,en,Software error. Explained how to fix it.
restart_9749,The Restart Project,GBR,22,Software issue,Tablet,Samsung,Repairable,2014,2018-10-20,en,No longer supported software. Needs lots more time.
restart_9769,The Restart Project,GBR,22,Software issue,Tablet,Samsung,Fixed,????,2018-10-20,en,"Turns on and then goes straight off - checked over, installed firefox, and now appears to be working."
restart_9877,The Restart Project,GBR,22,Software issue,Tablet,BTC (BestTabletCompany),End of life,????,2018-10-27,en,Can't connect to public WiFi hotspots due to obsolete OS
rcint_18796,Repair Café International,NLD,11,Software update,Tablet,TomTom,End of life,????,2019-06-01,en,update
rcint_20874,Repair Café International,NLD,11,Software update,Tablet,Mio,Fixed,2013,2019-08-31,nl,Updaten
rcint_4008,Repair Café International,NLD,11,Software update,Tablet,Samsung,Fixed,2005,2018-01-05,nl,Oude software
restart_12578,The Restart Project,CAN,11,Software update,Tablet,Unknown,Fixed,????,2019-04-11,en,Updated the OS and fixed the slowing down of the device : too many apps running
restart_14379,The Restart Project,GBR,11,Software update,Tablet,Apple,End of life,2014,2019-08-12,en,"Old operating system, not updateable"
restart_15047,The Restart Project,CAN,11,Software update,Tablet,Unknown,Fixed,????,2019-10-03,en,Update the IOS
restart_15335,The Restart Project,GBR,11,Software update,Tablet,Unknown,Repairable,????,2019-10-19,en,Not linking to 3G
restart_6657,The Restart Project,GBR,11,Software update,Tablet,Apple,Fixed,????,2017-11-25,en,start up only. factory reset + downloaded new software.
restart_695,The Restart Project,GBR,11,Software update,Tablet,Google,Repairable,????,2014-06-12,en,Tablet - Not powering off - DIY ready - needs new OS download
restart_8611,The Restart Project,GBR,11,Software update,Tablet,Lenovo,Fixed,2014,2018-06-09,en,software update
restart_8612,The Restart Project,GBR,11,Software update,Tablet,Lenovo,Fixed,2014,2018-06-09,en,software update
restart_8814,The Restart Project,GBR,11,Software update,Tablet,Amazon,Fixed,????,2018-07-21,en,Won't register.  Downloaded up-to-date software and now works.
restart_13724,The Restart Project,GBR,6,Speaker/amplifier,Tablet,Unknown,Fixed,????,2019-06-08,en,Speaker not working.  Soldered.
restart_15501,The Restart Project,SWE,6,Speaker/amplifier,Tablet,Lenovo,Repairable,????,2019-10-27,en,continuously at lower volume. Tried switching volume flex cable but this did not address the problem. Tablet is still operable.
rcint_28182,Repair Café International,GBR,12,Storage problem,Tablet,Samsung,Fixed,????,2020-01-18,en,not enough memory
rcwales_2258,Repair Cafe Wales,GBR,12,Storage problem,Tablet,Apple,Fixed,????,2019-05-01,en,iPad storage management
restart_11475,The Restart Project,GBR,12,Storage problem,Tablet,Dell,Fixed,????,2019-02-16,en,Need help to clear memory/Uninstalled software and ran disk clean.
restart_13629,The Restart Project,GBR,12,Storage problem,Tablet,Apple,Fixed,2009,2019-06-03,en,"Memory full, deleted items"
restart_14378,The Restart Project,GBR,12,Storage problem,Tablet,Alba,Fixed,2017,2019-08-12,en,No memory left - cleaned
restart_16634,The Restart Project,GBR,12,Storage problem,Tablet,ASUS,Repairable,2010,2020-01-20,en,Won't boot. Needs new hard drive
restart_6168,The Restart Project,GBR,12,Storage problem,Tablet,NextBook,Fixed,????,2017-10-07,en,Doesn't recognize memory card
restart_6667,The Restart Project,GBR,12,Storage problem,Tablet,Amazon,Fixed,????,2017-11-25,en,Access to memory problems. Lots of old data inc games deleted. Now working.
rcint_23858,Repair Café International,NLD,3,Stuck booting,Tablet,Nexus,Repairable,2014,2019-10-26,nl,Start niet meer op
restart_10035,The Restart Project,ITA,3,Stuck booting,Tablet,Samsung,Fixed,2016,2018-11-04,it,Bloccato sull'avvio
restart_10080,The Restart Project,GBR,3,Stuck booting,Tablet,TomTom,Repairable,2016,2018-11-10,en,Failed to start
restart_10524,The Restart Project,HKG,3,Stuck booting,Tablet,Apple,Repairable,2013,2018-11-25,en,iPad won't boot
restart_11870,The Restart Project,HKG,3,Stuck booting,Tablet,Unknown,End of life,2017,2019-03-03,en,Tablet will not boot
restart_11897,The Restart Project,CAN,3,Stuck booting,Tablet,Unknown,Repairable,????,2019-03-06,en,Not booting
restart_12790,The Restart Project,CAN,3,Stuck booting,Tablet,Apple,Fixed,????,2019-04-23,en,Won't boot: blocks at Apple logo...
restart_12957,The Restart Project,GBR,3,Stuck booting,Tablet,Acer,End of life,2015,2019-05-04,en,Does not boot
restart_13139,The Restart Project,CAN,3,Stuck booting,Tablet,Unknown,Repairable,????,2019-05-14,en,Not booting
restart_13146,The Restart Project,CAN,3,Stuck booting,Tablet,Unknown,Repairable,????,2019-05-14,en,Not booting
restart_13151,The Restart Project,CAN,3,Stuck booting,Tablet,Unknown,Repairable,????,2019-05-14,en,Not booting after an update
restart_13634,The Restart Project,ITA,3,Stuck booting,Tablet,ASUS,End of life,????,2019-06-06,en,reboot loop then shuts off
restart_13861,The Restart Project,GBR,3,Stuck booting,Tablet,Unknown,Fixed,2018,2019-06-17,en,Won't boot - factory reset
restart_14407,The Restart Project,CAN,3,Stuck booting,Tablet,Unknown,End of life,????,2019-08-15,en,Not booting
restart_15387,The Restart Project,NOR,3,Stuck booting,Tablet,Samsung,Repairable,2014,2019-10-21,en,Has power but won't start
restart_15437,The Restart Project,CAN,3,Stuck booting,Tablet,Unknown,Fixed,????,2019-10-23,en,Device not booting
restart_15657,The Restart Project,NOR,3,Stuck booting,Tablet,Apple,Repairable,2017,2019-11-09,en,Won't start
restart_15658,The Restart Project,NOR,3,Stuck booting,Tablet,Samsung,Fixed,2010,2019-11-09,en,Won't start
restart_15729,The Restart Project,GBR,3,Stuck booting,Tablet,Unknown,Repairable,2017,2019-11-10,en,"Fails to boot.  Tried opening to look for physical fault, could not open."
restart_385,The Restart Project,GBR,3,Stuck booting,Tablet,Unknown,Fixed,????,2014-02-01,en,"Android,Doesn't start properly"
restart_3971,The Restart Project,GBR,3,Stuck booting,Tablet,Unknown,Repairable,????,2016-12-03,en,Stuck at boot
restart_4353,The Restart Project,GBR,3,Stuck booting,Tablet,Archos,Fixed,????,2017-02-11,en,Not booting. Reset and all okay.
restart_7581,The Restart Project,USA,3,Stuck booting,Tablet,Acer,Repairable,????,2018-03-24,en,wont boot up
restart_990,The Restart Project,GBR,3,Stuck booting,Tablet,Arnova,Fixed,????,2014-10-18,en,Tablet - Not booting - Got into recovery mode
anstiftung_4552,anstiftung,DEU,13,USB/charging port,Tablet,Unknown,End of life,????,2019-11-23,de,Anschlüsse defekt über Reparaturmöglichkeit hinaus.
anstiftung_5480,anstiftung,DEU,13,USB/charging port,Tablet,Alcatel,Fixed,2015,2020-08-06,de,"Die Micro-USB-Buchse hatte einen Wackelkontakt und das Tablet konnte nicht mehr sicher geladen werden. Wir zerlegten das Gerät und entnahmen die Leiterplatte mit der Buchse. Der Gast hatte auch schon ein Ersatzteil dabei, da konnte es gleich ans Auswechseln mittels Heißluftlötstation gehen. Die neue Buchse funktionierte gut und das Tablet konnte wieder zuverlässig mit USB verbunden werden."
rcint_1107,Repair Café International,FRA,13,USB/charging port,Tablet,Unknown,Fixed,????,2017-05-20,fr,Le connecteur est en d?©faut et je souhaite le remplacer
rcint_20724,Repair Café International,CAN,13,USB/charging port,Tablet,Samsung,Repairable,2014,2019-08-24,en,Doesn't Charge
rcint_28757,Repair Café International,GBR,13,USB/charging port,Tablet,Arnova,End of life,????,2020-01-26,en,Charging port not working
rcint_2947,Repair Café International,NLD,13,USB/charging port,Tablet,Empire,Repairable,2013,2017-10-28,nl,aansluiting adapter niet in orde?
rcint_5105,Repair Café International,NLD,13,USB/charging port,Tablet,Kobo,Repairable,????,2018-02-10,nl,micro usb poort wiebelt
rcint_7406,Repair Café International,GBR,13,USB/charging port,Tablet,Unknown,End of life,????,2018-05-26,en,Won't charge
rcwales_2096,Repair Cafe Wales,GBR,13,USB/charging port,Tablet,Apple,End of life,????,2019-04-01,en,iPad Air Not charging- damaged charging port?
rcwales_3142,Repair Cafe Wales,GBR,13,USB/charging port,Tablet,Unknown,End of life,????,2019-06-01,en,Dashcam Nextbase Wire has separated from plug left in socket
rcwales_326,Repair Cafe Wales,GBR,13,USB/charging port,Tablet,Unknown,Fixed,????,2018-03-01,en,"Tablet Not charging, I think it needs a new charging port which I have with me to get soldered on."
rcwales_3270,Repair Cafe Wales,GBR,13,USB/charging port,Tablet,Unknown,Unknown,????,2019-09-01,en,tablet charging port
rcwales_3689,Repair Cafe Wales,GBR,13,USB/charging port,Tablet,Unknown,End of life,????,2020-01-01,en,Google tablet charging socket
restart_10452,The Restart Project,NOR,13,USB/charging port,Tablet,Samsung,Repairable,2013,2018-11-21,en,Won't charge
restart_10486,The Restart Project,GBR,13,USB/charging port,Tablet,Unknown,Repairable,????,2018-11-24,en,Faulty connector
restart_10672,The Restart Project,GBR,13,USB/charging port,Tablet,Amazon,Unknown,????,2018-12-08,en,Micro-USB port damaged.  User had sourced replacement usb ports but these not suitable for use in the unit.  Needs direct replacement.
restart_10886,The Restart Project,GBR,13,USB/charging port,Tablet,Unknown,Fixed,2015,2019-01-13,en,Charge point issues
restart_10930,The Restart Project,CAN,13,USB/charging port,Tablet,Unknown,Repairable,????,2019-01-17,en,Charging port
restart_10946,The Restart Project,GBR,13,USB/charging port,Tablet,Unknown,Repairable,????,2019-01-19,en,Damanaged charging port - advised on gettinga  new cable
restart_11117,The Restart Project,ISL,13,USB/charging port,Tablet,NextBook,Fixed,2017,2019-01-24,en,USB damaged
restart_12074,The Restart Project,GBR,13,USB/charging port,Tablet,Acer,Repairable,2012,2019-03-16,en,damaged charging socket
restart_12596,The Restart Project,CAN,13,USB/charging port,Tablet,Unknown,Fixed,????,2019-04-11,en,Charging port not working properly
restart_1265,The Restart Project,GBR,13,USB/charging port,Tablet,Nexus,Fixed,????,2015-03-21,en,Loose connector. Tightened the socket.
restart_13666,The Restart Project,GBR,13,USB/charging port,Tablet,Amazon,Repairable,2014,2019-06-08,en,Charger port loose.
restart_14477,The Restart Project,SWE,13,USB/charging port,Tablet,Samsung,Repairable,2015,2019-09-01,en,charging port not functioning
restart_14630,The Restart Project,CAN,13,USB/charging port,Tablet,Unknown,Repairable,????,2019-09-12,en,Charging port problem + slow
restart_14765,The Restart Project,GBR,13,USB/charging port,Tablet,fire,Fixed,????,2019-09-21,en,Charge port not working - cleaned
restart_15378,The Restart Project,IRL,13,USB/charging port,Tablet,Amazon,Repairable,2017,2019-10-20,en,Bad USB jack
restart_15436,The Restart Project,CAN,13,USB/charging port,Tablet,Unknown,Fixed,????,2019-10-23,en,Charging problem
restart_1545,The Restart Project,GBR,13,USB/charging port,Tablet,Samsung,Repairable,????,2015-07-11,en,Port is broken. Needs more time.
restart_15911,The Restart Project,SWE,13,USB/charging port,Tablet,Samsung,Repairable,2013,2019-11-17,en,cable to the USB
restart_15997,The Restart Project,ESP,13,USB/charging port,Tablet,Samsung,Fixed,????,2019-11-23,en,A flex connector out of place.
restart_16030,The Restart Project,IRL,13,USB/charging port,Tablet,Amazon,Repairable,2018,2019-11-24,en,"Broken USB port, This one is tricky since our reflow although on full heat was unable to remove the jack from the board. We need to research if there is some other mechanical aid that is fixing the jack to the board or if we just didnt get it right."
restart_16156,The Restart Project,CAN,13,USB/charging port,Tablet,Unknown,Repairable,????,2019-12-05,en,Charging port
restart_1680,The Restart Project,GBR,13,USB/charging port,Tablet,Kobo,Repairable,????,2015-09-08,en,"USB port broken, not repairable. Owner to buy a spare"
restart_16959,The Restart Project,GBR,13,USB/charging port,Tablet,Amazon,Repairable,2011,2020-02-01,en,Charging port - Solution: Replacment part
restart_17019,The Restart Project,ESP,13,USB/charging port,Tablet,Airis,Fixed,2014,2020-02-08,en,It won't charge.We replace the carging connector.
restart_1714,The Restart Project,GBR,13,USB/charging port,Tablet,Tesco,Fixed,????,2015-09-26,en,USB socket
restart_1791,The Restart Project,GBR,13,USB/charging port,Tablet,TomTom,Fixed,????,2015-10-10,en,Sat Nav - had tried to fix it himself but had broken the USB port in taking it a part.
restart_281,The Restart Project,GBR,13,USB/charging port,Tablet,BlackBerry,Repairable,????,2013-12-07,en,Tablet - USB ports - Needs replacement part
restart_3486,The Restart Project,GBR,13,USB/charging port,Tablet,Samsung,Repairable,????,2016-10-26,en,No charge - diaganosed internal socket fault
restart_358,The Restart Project,GBR,13,USB/charging port,Tablet,Unknown,Fixed,????,2014-01-29,en,Tablet - Power jack - Replaced
restart_4702,The Restart Project,GBR,13,USB/charging port,Tablet,Samsung,Repairable,????,2017-04-01,en,"Tab3 10"" USB charging port damaged. Spare part available and repair very doable"
restart_5494,The Restart Project,GBR,13,USB/charging port,Tablet,Wacom,Repairable,????,2017-06-24,en,Ports not working. Needs fine soldering iron.
restart_6781,The Restart Project,GBR,13,USB/charging port,Tablet,Samsung,Repairable,????,2017-12-02,en,not charging. advised where to order new charging port and shown how to fit
restart_7215,The Restart Project,GBR,13,USB/charging port,Tablet,Hudl,Fixed,????,2018-02-18,en,broken connector resoldered - surface mounted
restart_7872,The Restart Project,GBR,13,USB/charging port,Tablet,Pronto Tec,Repairable,????,2018-04-19,en,USB charger. Its not working. The tablet thinks it's charging when it's not.Needs a new micro usb port
restart_8359,The Restart Project,GBR,13,USB/charging port,Tablet,Amazon,Repairable,????,2018-05-19,en,"Needs new port (not available at the party).  Found eBay service which will do it all for £10, so suggested send off there."
restart_8369,The Restart Project,GBR,13,USB/charging port,Tablet,Lenovo,Repairable,????,2018-05-19,en,"Charger port broken, and no part of replace at party.  Gave details of Lenovo and local repair shops."
restart_961,The Restart Project,GBR,13,USB/charging port,Tablet,Unknown,End of life,????,2014-10-14,en,Tablet - USB port - This got worse :(
restart_972,The Restart Project,GBR,13,USB/charging port,Tablet,Samsung,Repairable,????,2014-10-14,en,Tablet - USB charging port loosen - Needs spare part
restart_989,The Restart Project,GBR,13,USB/charging port,Tablet,Kobo,Repairable,????,2014-10-18,en,Tablet - USB power socket - Needs a spare
restart_9904,The Restart Project,GBR,13,USB/charging port,Tablet,Unknown,Repairable,????,2018-10-27,en,Intermittent charging problem - loose USB socket.  Needs to be disassembled - no time.
restart_9968,The Restart Project,GBR,13,USB/charging port,Tablet,HP,Fixed,2014,2018-11-03,en,Bent docking point
restart_15089,The Restart Project,SWE,9,Volume buttons,Tablet,Lenovo,Repairable,2015,2019-10-06,en,"The tablet was always booting into a ""secure mode"". We are guessing that the ""volume down"" button is pressed continuesly (at least electronically, because the physical butten worked fine). Found a replacement part online, it's soon on it's way. Costs: ~8€"
